# id:9-18--9-0
0.14,-0.19,1
0.27,0.65,-1
-1,-0.41,1
-0.77,-0.67,1
0.46,-0.83,1
-0.42,-0.54,1
-0.95,0.13,1
0.4,0.98,-1
-0.85,0.95,1
-0.53,-0.2,1
-0.98,0.52,1
0.01,0.07,-1
0.07,0.21,-1
0.99,0.13,1
0.88,-0.72,1
0.15,0.03,1
-0.75,0.86,1
-0.14,0.3,-1
-0.82,-0.86,1
0.99,-0.3,1
0.01,0.11,-1
0.32,-0.19,1
0.07,-0.2,1
0.8,-0.7,1
0.21,0.6,-1
-0.48,0.96,-1
-0.4,0.96,-1
-0.16,0.96,-1
-0.75,-0.43,1
0.29,0.74,-1
0.92,-0.25,1
-0.92,-0.09,1
-0.53,-0.58,1
0.98,0.76,1
0.87,0.59,1
0.15,-0.4,1
0.87,-0.19,1
0.01,-0.84,1
-0.23,0.41,-1
0.87,0.74,1
-0.34,-0.58,1
0.83,-0.8,1
0.1,0.64,-1
-0.05,-0.28,1
0.93,0.4,1
-0.71,-0.41,1
0.74,0.41,1
0.35,0.38,-1
0.88,-0.06,1
0.4,0.22,1
-0.08,-0.27,1
-0.6,-0.7,1
0.66,-0.95,1
0.8,-0.94,1
-0.52,-0.46,1
0.55,-0.54,1
-0.81,-0.9,1
-0.6,0.01,1
-0.43,0.82,-1
-0.27,-0.73,1
0.98,-0.35,1
-0.73,0.62,1
-0.03,0.66,-1
0.66,0.03,1
0.5,-0.64,1
-0.82,-0.76,1
-0.67,-0.27,1
-0.55,0.58,-1
0.9,-0.84,1
0.88,0.18,1
0.1,0.67,-1
0.84,-0.87,1
0.36,-0.9,1
-0.54,-0.98,1
-0.25,-0.62,1
-0.64,0.54,1
-0.77,0.06,1
-0.47,0.34,1
0.53,0.08,1
0.24,-0.26,1
0.77,-0.21,1
0.76,-0.18,1
0.83,0.59,1
-0.69,0.25,1
0.73,0.86,1
-0.96,-0.2,1
0,0.32,-1
-0.21,-0.83,1
0.28,0.44,-1
0.17,-0.31,1
0.31,0.02,1
0.5,-0.86,1
0.05,0.32,-1
0.41,-0.34,1
0.19,0.07,1
-0.81,-0.8,1
-0.07,0.18,-1
0.44,-0.67,1
-0.96,0.52,1
0.85,-0.4,1
-0.76,0.95,1
0.82,0.62,1
-0.21,-0.84,1
-0.44,0.29,-1
0.05,-0.72,1
-0.56,-0.81,1
-0.81,-0.7,1
-0.7,-0.5,1
0.91,0.76,1
0.82,-0.09,1
-0.71,0.54,1
0.72,-0.54,1
-0.86,-0.23,1
0.27,-0.48,1
0.65,0.83,-1
-0.4,-0.13,1
0.34,0.47,-1
0.82,-0.25,1
-0.08,0.02,-1
-0.14,-0.43,1
0.52,0.95,-1
0.82,-0.09,1
-0.98,-0.81,1
-0.87,-0.12,1
-0.02,0.89,-1
0.94,0.69,1
0.3,0.77,-1
-0.42,-0.26,1
-0.04,0.82,-1
0.31,-0.83,1
-0.12,0.58,-1
-0.33,-0.34,1
0.44,0.64,-1
0.43,0.02,1
0.45,-0.58,1
0.52,0.46,1
0.02,0.56,-1
0.96,-0.82,1
-0.68,-0.34,1
0.28,-0.08,1
0.34,-0.92,1
-0.4,0.56,-1
0.86,0.44,1
0.38,0.44,-1
-0.62,0.14,1
0.68,0.08,1
0.81,-0.54,1
-0.59,0.58,1
0.29,-0.45,1
-0.28,-0.67,1
-0.93,0.19,1
-0.02,-0.47,1
-0.87,-0.86,1
-0.29,-0.65,1
0.43,0.99,-1
-0.76,-0.52,1
-0.12,-0.7,1
0.62,0.54,1
0.91,-0.14,1
0.8,-0.65,1
-0.96,-0.7,1
-0.71,0.12,1
-0.94,-0.29,1
0.14,-0.84,1
0.08,0.51,-1
-0.16,-0.54,1
0.19,-0.43,1
-0.37,-0.38,1
-0.19,-0.86,1
0.2,0.04,1
0,0.83,-1
0.73,-0.74,1
-0.45,-0.51,1
-0.33,-0.52,1
0.4,-0.34,1
0.77,-0.1,1
0.93,-0.99,1
-0.47,0.84,-1
-0.96,0.11,1
0.45,0.25,1
0.08,0.75,-1
0,0.4,-1
0.71,-0.26,1
-0.48,-0.76,1
-0.5,0.28,1
0.9,0.27,1
-0.22,0.13,1
0.27,0.72,-1
0.73,-0.04,1
0.53,-0.79,1
-0.5,-0.25,1
0.19,0.61,-1
-0.34,-0.22,1
0.03,0.1,-1
-0.12,-0.08,1
-0.63,0.42,1
0.34,-1,1
-0.62,0.98,-1
-0.5,0.04,1
-0.71,-0.24,1
0.77,-0.78,1
0.64,-0.49,1
0.59,-0.9,1
-0.3,-0.23,1
0.38,0.47,-1
0.76,0.65,1
0.8,-0.59,1
-0.51,0.78,-1
0.84,0.33,1
0.78,0.93,1
0.34,-0.84,1
-0.06,-0.55,1
0.56,-0.04,1
-0.1,-0.47,1
0.44,0.61,-1
0.21,0,-1
0.45,0.23,1
-0.97,-0.43,1
-0.28,-0.34,1
0.66,0.48,1
-0.16,0.28,-1
0.9,-0.78,1
-0.99,0.81,1
0.78,-0.12,1
0.27,0.77,-1
-0.71,0.34,1
-0.93,-0.04,1
-0.05,-0.18,1
0.61,-0.09,1
0.71,-0.98,1
0.66,0.61,1
-0.67,-0.8,1
-0.01,-0.35,1
-0.66,-0.7,1
0.05,-0.34,1
-0.64,0.21,1
-0.68,0.81,1
0.05,-0.76,1
0.67,-0.12,1
-0.37,-0.39,1
-0.26,0.53,-1
0.05,-0.1,1
0.25,0.11,1
-0.85,-0.11,1
0.61,-0.51,1
0.06,-0.77,1
-0.05,-0.94,1
-0.75,0.68,1
-0.69,0.77,1
0.93,0.24,1
-0.42,-0.2,1
0.93,-0.65,1
0.19,0.54,-1
0.63,0.32,1
0.97,0.68,1
-0.8,-0.21,1
0.61,0.7,1
0.4,1,-1
-0.17,-0.87,1
0.64,-0.79,1
0.33,0.91,-1
0.9,0.7,1
-0.43,0.57,-1
0.08,0.04,-1
-0.33,0.43,-1
-0.91,-0.97,1
-0.47,0.51,1
-0.73,0.85,1
0.92,-0.89,1
-0.37,0.49,-1
0.07,0.22,-1
-0.7,0.96,1
-0.26,0.6,-1
-0.21,-0.22,1
0.36,0.8,-1
-0.3,-0.84,1
-0.68,0.44,1
0.4,-0.79,1
-0.02,-0.57,1
0.86,-0.25,1
0.96,-0.29,1
-0.92,0.96,1
-0.59,-0.9,1
0.65,-0.5,1
0.8,0.93,1
0.34,-0.95,1
-0.54,0.67,1
-0.59,-0.4,1
0.05,-0.58,1
-0.16,0.07,-1
0.01,0.68,-1
0.3,-0.67,1
0.5,0.27,1
-0.58,0.15,1
0.23,0.18,-1
0.68,-0.75,1
-0.83,0.13,1
0.29,0.97,-1
0.53,-0.49,1
0.76,-0.07,1
0.44,-0.8,1
0.54,0.1,1
0.84,0.19,1
0.11,-0.65,1
-0.06,0.2,-1
-0.57,0.44,1
-0.68,-0.34,1
0.17,0.71,-1
0.48,-0.08,1
0.1,-0.98,1
-0.96,0.16,1
-0.17,0.06,1
0.77,-0.04,1
0.57,-0.65,1
0.31,0.29,-1
0.35,0.95,-1
0.92,-0.19,1
0.28,-0.67,1
0.69,-0.06,1
0.83,0.66,1
-0.19,-0.25,1
-0.02,0.92,-1
0.61,0.7,-1
-0.78,0.05,1
0.73,-0.9,1
-0.88,0.24,1
-0.28,-0.9,1
-0.68,0.19,1
-0.71,0.69,1
0.08,-0.21,1
0.45,0.91,-1
-0.3,-0.74,1
-0.67,0.49,1
-0.83,-0.81,1
-0.51,-0.13,1
0.77,-0.43,1
-0.94,0.43,1
-0.57,-0.27,1
0.99,-0.08,1
-0.08,-0.34,1
-0.58,-0.39,1
-0.58,0.63,1
-0.22,0.98,-1
-0.48,-0.11,1
0.04,0.19,-1
-0.23,0.65,-1
-0.23,-0.58,1
0.29,-0.26,1
0.57,-0.39,1
0.23,-0.5,1
-0.29,0.42,-1
-0.7,0.83,1
0.62,-0.41,1
0.51,0.99,-1
-0.71,-1,1
-0.61,-0.21,1
0.86,0.67,1
-0.81,0.23,1
0.83,0.79,1
-0.71,-0.25,1
-0.33,0.89,-1
0.9,0.1,1
0.7,-0.71,1
0.49,0.03,1
0.49,0.78,-1
-0.24,-0.73,1
-0.97,0.66,1
0.03,0.08,-1
-0.57,-0.17,1
-0.14,0.49,-1
0.95,0.2,1
0.66,0.71,1
-0.37,0.83,-1
0.84,0.16,1
-0.56,0.74,-1
0.83,0.42,1
-1,0.13,1
-0.74,-0.94,1
-0.55,-0.69,1
0.92,-0.91,1
-0.62,-0.31,1
-0.97,-0.76,1
-0.47,-0.76,1
-0.71,0.43,1
-0.53,0.12,1
-0.6,-0.43,1
-0.77,-0.43,1
-0.41,-0.59,1
-0.01,0.67,-1
-0.24,0.97,-1
0.73,0.81,1
0.42,-0.19,1
0.44,-0.25,1
0.22,0.77,-1
0.65,0.02,1
0.51,-0.22,1
0.48,0.91,-1
0.91,-0.1,1
0.71,-0.41,1
0.44,-0.71,1
-0.21,0.32,-1
0.68,0.12,1
-0.43,0.9,-1
0.14,0.66,-1
0.4,-0.73,1
0.78,-0.2,1
-0.26,-0.25,1
0.27,0.73,-1
0.27,0.82,-1
-0.31,-0.86,1
0.25,0.28,-1
0.67,0.49,1
0.48,0.83,-1
0.59,-0.18,1
-0.99,0.08,1
-0.57,-0.04,1
0.82,-0.89,1
0.16,-0.64,1
0.7,0.38,1
-0.94,0.91,1
-0.49,-0.4,1
0.56,-0.1,1
-0.85,-0.73,1
-0.61,-0.4,1
-0.33,0.72,-1
0.2,-0.08,1
-0.54,-0.56,1
-0.46,0.02,1
0.43,0.57,-1
0.58,0.72,1
-0.87,-0.04,1
0.85,-0.58,1
0.9,0,1
-0.36,-0.13,1
0.47,1,-1
-0.26,-0.07,1
0.82,-0.55,1
0.56,0.34,1
0.83,0.94,1
0.8,-0.02,1
0.95,0.3,1
0.35,-0.4,1
-0.74,-0.01,1
0.61,0.74,1
-0.32,-0.04,1
0.17,0.65,-1
0.37,-0.09,1
0.5,0.92,-1
0.18,-0.55,1
0.81,-0.81,1
-0.55,0.62,-1
-0.2,-0.29,1
0.69,-0.77,1
0.07,0.98,-1
-0.11,-0.86,1
-0.89,0.85,1
0.7,0.81,1
-0.02,-0.48,1
0.33,-0.13,1
0.75,-0.37,1
0.96,-0.92,1
-0.05,0.86,-1
0.73,-0.75,1
-0.86,0.62,1
0.25,0.87,-1
0.89,-0.01,1
0.5,0.88,-1
-0.66,-0.55,1
0.85,0.85,1
-0.78,-0.41,1
-0.73,0.46,1
-0.6,-0.51,1
-0.48,-0.18,1
0.32,-0.79,1
0.39,0.86,-1
0.04,0.75,-1
-0.02,0.65,-1
0.57,0.11,1
-0.4,0.81,-1
-0.4,-0.28,1
0.74,-0.71,1
-0.13,0.79,-1
0.95,0.09,1
-1,-0.42,1
0.5,0.87,-1
-0.38,0.64,-1
-0.62,0.15,1
0.79,0.06,1
0.33,0.85,-1
-0.43,-0.48,1
0.75,0.57,1
0.94,0.59,1
-0.36,-0.54,1
-0.57,-0.37,1
0.79,0.55,1
-0.27,0.13,-1
0.89,-0.73,1
0.25,0.94,-1
-0.18,-0.18,1
0.83,0.1,1
-0.68,-0.67,1
0.27,0.41,-1
-0.41,-0.67,1
-0.34,0.39,-1
-0.68,-0.02,1
-0.64,-0.21,1
0.31,-0.06,1
-0.68,-0.91,1
0.12,-0.64,1
-0.37,0.31,-1
0.71,0.28,1
0.45,-0.4,1
0.88,-0.9,1
0.61,0.92,-1
0.64,0.13,1
0.73,0.96,1
0.27,0.79,-1
0,0.33,-1
0.99,0.28,1
0.75,0.85,1
-0.93,-0.87,1
0.26,0.99,-1
0.37,-0.23,1
0.41,-0.34,1
-0.9,-0.18,1
-0.8,-0.14,1
-0.73,0.52,1
0.8,0.37,1
-0.25,0.61,-1
0.52,0.73,-1
-0.15,-0.79,1
0.57,-0.35,1
0.71,0.79,1
0.15,0.89,-1
-0.43,-0.42,1
0.29,-0.62,1
0.65,0.98,-1
-0.67,0.22,1
0.74,0.33,1
-0.18,-0.17,1
-0.28,-0.29,1
-0.49,0.26,1
0.74,-0.61,1
0.23,0.8,-1
0.65,0.74,1
0.63,-0.89,1
0.4,-0.74,1
-0.05,-0.92,1
0.68,0.76,1
-0.35,-0.38,1
-0.51,-0.41,1
-0.99,0.55,1
0.05,-0.27,1
-0.38,0.79,-1
-0.2,-0.29,1
-0.11,0.43,-1
-0.02,0.99,-1
-0.81,-0.16,1
0.27,0.82,-1
-0.76,-0.71,1
-0.95,0.56,1
-0.11,-0.38,1
0.33,-0.92,1
0.22,-0.8,1
-0.38,-0.11,1
0.99,0.68,1
0.57,0.49,1
0.14,0.37,-1
0.3,-0.39,1
-0.2,-0.91,1
-0.04,0.06,1
-0.6,0.81,-1
-0.7,-0.54,1
0.42,-0.7,1
-0.17,0,-1
-0.03,-0.75,1
0.62,0.3,1
-0.82,-0.07,1
-0.96,-0.46,1
-0.09,-0.75,1
0.17,0.44,-1
-0.77,0.54,1
1,-0.57,1
0.13,0.8,-1
-0.9,-0.31,1
-0.81,-0.12,1
-0.24,0.1,1
-0.71,-0.19,1
1,-0.3,1
-0.16,-0.96,1
0.07,0.67,-1
-0.54,-0.42,1
-0.27,0.62,-1
0.13,0.62,-1
-0.34,-0.86,1
0.06,-0.17,1
0.44,-0.01,1
0.94,0.36,1
-0.61,0.47,1
0.22,-0.03,1
0.54,-0.2,1
0.63,-0.95,1
-0.56,0,1
-0.92,0.87,1
0.87,-0.36,1
0.25,0.85,-1
0.94,0.43,1
0.54,-0.41,1
0.8,0.38,1
-0.6,-0.62,1
-0.34,-0.22,1
0.58,0.53,1
0.95,0.28,1
0.99,0,1
-0.71,0.92,1
0.45,1,-1
0.1,0.45,-1
0.73,0.07,1
0.49,-0.48,1
-0.75,-0.08,1
-0.79,0.29,1
0.99,0.86,1
0.02,-0.72,1
0.52,0.63,1
-0.28,-0.08,1
0.02,-0.98,1
-0.48,0.2,1
0.75,0.63,1
0.75,0.93,1
0.97,-0.93,1
-0.12,-0.55,1
0.39,0.59,-1
-0.54,0.99,-1
0,0.56,-1
-0.81,-0.37,1
0.31,-0.35,1
-0.17,0.92,-1
0.18,-0.89,1
0.13,-0.68,1
0.15,0.2,-1
0.79,0.54,1
-0.06,0.45,-1
0.26,-0.34,1
-0.02,0.76,-1
0.06,-0.29,1
0.81,0.64,1
-0.49,0.91,-1
-0.44,-0.8,1
0.1,-0.14,1
-0.88,-0.04,1
-0.36,0.37,-1
0.24,-0.47,1
0.27,-0.42,1
-0.03,0.66,-1
0.96,0.1,1
-0.69,0.49,1
0.79,0.73,1
0.12,-0.6,1
0.43,0.68,-1
0.43,-0.98,1
0.56,0.86,-1
-0.32,-0.26,1
0.03,0.27,-1
0.77,-0.3,1
-0.43,-0.81,1
-0.33,-0.92,1
0.8,0.39,1
-0.99,0.4,1
-0.71,-0.6,1
-0.15,-0.62,1
0.92,-0.49,1
0.32,-0.42,1
-0.16,0.42,-1
-0.27,0.2,1
-0.25,-0.93,1
0.11,0.19,-1
0.93,0.94,1
0.83,0.34,1
0.1,0.76,-1
0.66,-0.46,1
0.13,-0.46,1
-0.37,0.88,-1
0.43,-0.71,1
-0.66,0.88,1
-0.16,0,-1
-0.74,-0.72,1
-0.58,0.48,1
0.75,-0.47,1
0.87,0.73,1
0.85,-0.11,1
0.42,-0.18,1
-0.41,-0.29,1
-0.56,0.57,1
-0.12,-0.14,1
0.86,-0.5,1
0.73,0.4,1
0.66,0.77,1
0.12,-0.07,-1
-0.9,-0.99,1
0.58,-0.36,1
-0.48,0.53,1
0.12,0.8,-1
-0.31,-0.93,1
-0.96,-0.46,1
0.39,-0.34,1
0.2,0.46,-1
0.52,-0.95,1
-0.92,-0.67,1
-0.31,-0.95,1
0.94,1,1
0.88,-0.86,1
-0.96,0.31,1
-0.14,0.68,-1
0.34,-0.3,1
0.84,0.48,1
-0.37,0.33,-1
-0.41,0.16,1
-0.01,-0.83,1
-0.84,-0.29,1
0.13,0.12,-1
-0.55,-0.18,1
-0.24,0.03,1
0.69,0.63,1
-0.82,0.97,1
-0.04,-0.72,1
-0.57,0.19,1
-0.36,-0.67,1
-0.41,0.05,1
0.77,-0.11,1
-0.98,-0.39,1
0.75,-0.93,1
-0.96,0.4,1
-0.05,0.86,-1
-0.39,0.02,1
-0.55,-0.24,1
-0.11,-0.25,1
0.14,-0.87,1
0.78,-0.71,1
0.23,-0.08,1
0.25,-0.55,1
0.26,0.93,-1
0.41,0.44,-1
0.05,-0.81,1
0.59,0.74,-1
-0.86,0.58,1
-0.19,0.61,-1
-0.38,-0.45,1
-0.46,-0.92,1
0.62,0.71,1
0.73,0.68,1
0.18,0.53,-1
0.31,0.13,1
0.45,0.6,-1
-0.31,-0.28,1
-0.39,0.81,-1
-0.05,-0.73,1
0.01,-0.21,1
-0.58,0.2,1
0.37,-0.08,1
0.76,-0.45,1
-0.19,0.09,1
-0.11,0.09,-1
-0.64,-0.11,1
-0.02,-0.64,1
-0.16,0.58,-1
-0.82,0.18,1
-0.54,-0.21,1
0.65,0.12,1
-0.18,0.86,-1
-0.41,0.37,1
-0.42,-0.73,1
0.12,-0.45,1
-0.08,0.01,1
0.52,-0.98,1
0.55,0.86,-1
-0.51,0.05,1
-0.42,0.83,-1
0.42,0.11,1
0.9,-0.38,1
-0.57,0.88,-1
-0.01,-0.46,1
0.94,-0.66,1
0.88,0.83,1
-0.57,0.06,1
0.81,-0.81,1
0.05,-0.91,1
0.49,0.39,1
0.17,0.53,-1
0.95,-0.17,1
-0.82,-0.03,1
-0.71,0.61,1
0.01,0.19,-1
-0.07,0.07,1
-0.9,-0.27,1
0.72,0.06,1
0.89,0.86,1
-0.23,-0.74,1
-0.01,0.15,-1
-0.72,-0.71,1
0.6,0.46,1
0.16,-0.74,1
0.21,-0.86,1
0.51,0,1
-0.22,0.86,-1
0.29,-0.51,1
-0.8,-0.81,1
-0.39,-0.85,1
0.01,-0.58,1
0.11,-0.71,1
0.19,-0.06,1
-0.57,-0.35,1
0.16,-1,1
0.01,0,-1
0.01,0.31,-1
-0.89,0.98,1
0.03,0.14,-1
0.47,-0.83,1
0.58,-0.21,1
-0.28,0.91,-1
0.04,0.85,-1
-0.33,-0.7,1
-0.81,0.43,1
-0.1,0.76,-1
-0.33,0.6,-1
-0.93,0.53,1
-0.27,-0.54,1
0.67,0.68,1
0.37,-0.86,1
-0.61,-0.1,1
0.6,-0.84,1
0.38,0.14,1
0.78,0.97,1
0.93,0.09,1
-0.71,0.8,1
0.14,-0.83,1
0.9,-0.04,1
0.13,0.64,-1
0.95,-0.56,1
-0.7,-0.81,1
-0.38,0.65,-1
-0.08,0.02,-1
0.69,0.38,1
0.69,-0.61,1
0.73,-0.69,1
-0.8,0.4,1
0.56,-0.97,1
-1,0.77,1
-0.24,-0.43,1
0.49,-0.4,1
0.95,-0.2,1
0.65,0.07,1
-0.05,-0.36,1
0.88,-0.5,1
-0.78,-0.51,1
-0.28,0.01,1
0.49,0.81,-1
-0.16,0.61,-1
-0.09,-0.37,1
-0.69,0.57,1
0.73,-0.92,1
0.01,-0.99,1
-0.62,-0.32,1
0.68,-0.75,1
0.46,-0.98,1
0.71,-0.93,1
0.74,0.03,1
0,0.08,-1
-0.77,0.04,1
0.38,0.57,-1
0.4,-0.18,1
-0.43,0.54,-1
-0.15,0.65,-1
0.98,-0.05,1
-0.69,-0.85,1
-0.52,-0.07,1
0.48,0.52,-1
-0.82,-0.74,1
1,0.78,1
-0.83,-0.18,1
0.72,0.42,1
-0.83,-0.7,1
-0.22,-0.41,1
0.27,1,-1
0.37,-0.13,1
0.53,0.9,-1
0.66,-0.55,1
-0.25,-0.13,1
-0.84,-0.22,1
-0.11,-0.28,1
-0.75,-0.04,1
-0.91,0.7,1
0.85,0.3,1
0.45,-0.29,1
-0.87,-0.52,1
0.26,-0.02,1
-0.05,0.96,-1
-0.23,0.71,-1
-0.44,-0.09,1
0.85,-0.8,1
0.65,0.21,1
-0.8,-0.43,1
0.09,0.89,-1
0.62,0.64,1
0.1,0.28,-1
-0.58,-0.34,1
0.68,0.83,1
-0.49,0.2,1
0.58,0.02,1
-0.48,0.98,-1
-0.07,-0.83,1
0.58,0.15,1
0.03,-0.52,1
0.96,0.36,1
0.79,0.53,1
0.74,-0.7,1
-0.22,-0.32,1
0.56,-0.15,1
-0.89,-0.09,1
0.07,-0.35,1
-0.98,0.8,1
0.2,-0.74,1
0.43,0.81,-1
0,-0.3,1
0.16,-0.99,1
0.37,-0.18,1
0.78,-0.58,1
-0.11,0.75,-1
0.66,0.57,1
-0.23,0.62,-1
-0.62,-0.13,1
0.13,0.16,-1
0.88,-0.82,1
-0.43,0.84,-1
-0.1,-0.63,1
0.14,-0.39,1
0.06,-0.58,1
0.32,-0.13,1
-0.53,0.58,-1
0.79,-0.08,1
-0.24,0.65,-1
-0.62,-0.93,1
0.26,0.29,-1
0.98,-0.09,1
-0.81,0.62,1
0.75,-0.83,1
-0.53,0.77,-1
-0.2,-0.8,1
0.71,0.24,1
-0.81,0.19,1
0.73,0.77,1
0.45,0.47,-1
-0.11,-0.01,1
-0.47,0.79,-1
0.36,0.74,-1
-0.09,-0.16,1
-0.49,0.2,1
-0.22,0.46,-1
-0.42,0.97,-1
-0.8,-0.66,1
0.5,-0.16,1
0.94,-0.56,1
0.95,0.99,1
-0.93,-0.47,1
0.57,-0.78,1
0.14,-0.09,1
-0.82,0.39,1
-0.68,-0.25,1
0.25,0.58,-1
-0.1,-0.56,1
-0.45,-0.63,1
0.12,0.5,-1
0.47,-0.15,1
0.65,-0.38,1
-0.3,-0.01,1
0.5,0.96,-1
0.13,0.71,-1
-0.37,0.15,1
-0.72,-0.58,1
-0.84,-0.83,1
-0.65,-0.9,1
-0.89,-0.4,1
0.17,0.71,-1
-0.75,0.85,1
0.61,-0.45,1
-0.83,0.33,1
-0.84,-0.11,1
-0.43,-0.14,1
-0.73,0.31,1
-0.14,-0.85,1
-0.95,0.18,1
-0.87,-0.56,1
-0.18,-0.96,1
-0.49,-1,1
1,0.54,1
0.25,-0.09,1
-0.43,-0.26,1
0.76,0.33,1
-0.55,0.99,-1
-0.34,0.7,-1
0.61,0.05,1
-0.34,0.59,-1
0.93,-0.14,1
-0.95,0.47,1
-0.38,-0.2,1
0.11,-0.47,1
-0.43,0.06,1
0.62,0.59,1
0.03,-0.84,1
-0.32,-0.88,1
0.88,-0.24,1
-0.4,0.4,-1
-0.98,-0.62,1
-0.16,0.23,-1
0.91,0.4,1
-0.31,0,1
0.03,-0.92,1
0.99,-0.93,1
0.32,0.81,-1
0.25,0.95,-1
0.47,-0.08,1
-0.45,-0.17,1
-0.85,0.18,1
0.78,-0.62,1
0.2,0.14,-1
-0.62,0.33,1
-0.8,-0.07,1
-0.64,0.08,1
0.95,-0.26,1
0.5,0.7,-1
0.34,0.46,-1
0.83,0.81,1
-0.05,-0.93,1
0.57,0.88,-1
-0.94,0.91,1
-0.92,-0.37,1
0.85,-0.83,1
0.73,0.3,1
-0.95,0.77,1
-0.56,0.73,-1
0.43,0.44,1
0.52,-0.07,1
0.22,0.08,1
-0.7,0.93,1
-0.82,0.77,1
0.18,0.48,-1
-0.63,-0.04,1
-0.96,-0.47,1
0.6,0.93,-1
-0.42,0.17,1
0.01,0.43,-1
0.22,0.31,-1
-0.15,-0.34,1
0.73,0.72,1
0.05,-0.92,1
-0.38,-0.31,1
-0.36,-0.18,1
-0.16,0.59,-1
0.97,0.9,1
-0.9,0.15,1
-0.24,-0.81,1
-0.03,-0.04,1
0.39,-0.13,1
-0.54,0.65,-1
0.63,-0.06,1
0.23,-0.96,1
-0.64,0.84,-1
0.78,0.73,1
0.08,-0.08,-1
0.33,-0.54,1
0.44,-0.39,1
0.2,-0.9,1
-0.94,0.43,1
0.47,-0.85,1
0.54,-0.02,1
-0.9,0.12,1
-0.8,-0.07,1
0.47,-0.15,1
0.52,-0.5,1
-0.22,0.01,1
0.28,-0.77,1
0.66,0.04,1
0.02,-0.88,1
0.14,0.92,-1
0.18,-0.22,1
1,-0.07,1
-0.13,-0.17,1
-0.72,0.66,1
-0.04,-0.54,1
0.36,0.76,-1
0.45,0.09,1
-0.45,-0.54,1
-0.47,-0.08,1
-0.75,-0.07,1
-0.54,-0.26,1
-0.67,-0.44,1
0.99,0.29,1
0.14,-1,1
-0.57,1,-1
0.85,0.97,1
0.05,-0.83,1
0.73,-0.28,1
-0.45,-0.2,1
0.67,-0.35,1
0.95,-0.65,1
-0.78,-0.68,1
-0.48,-0.82,1
0.67,0.74,1
